Affordable premium	Aug 18, 2018	2018-08-18	Rated 5 out of 5 stars	Affordable premium. Good coverage. Friendly staff.	5b77dbb54de5666d34916117	960
Fast & Easy all done in less than 5mins.	Aug 18, 2018	2018-08-18	Rated 4 out of 5 stars		5b77a7f14de5666d34749193	960
Payment Hanging	Aug 17, 2018	2018-08-17	Rated 2 out of 5 stars	I was worried because the page just hangs while processing my payment.  I was hoping that I was not double charge because the page asked me for another payment transaction.	5b7674704de5666d34a0decd	960
Very excellent web application	Aug 17, 2018	2018-08-17	Rated 5 out of 5 stars	Very excellent web application. This is how all e-commerce web sites should be done.	5b76308c4de5666d347bec93	960
I found FWD easy to buy travel…	Aug 17, 2018	2018-08-17	Rated 5 out of 5 stars	I found FWD easy to buy travel insurance from with a very comprehensive plan.  Unfortunately I had to claim, but the experience was easy as well. I what's app them and they were able to tell who I was and we proceeded from there. I am very happy with the benefits paid.I will be renewing my policy next year!	5b7620e04de5666d347489b2	960
Very responsive agents	Aug 16, 2018	2018-08-16	Rated 5 out of 5 stars	Very responsive agents, good price, website easy to use	57cfaf3a0000ff000a420adc	960
Discount Code Travel20 used/shown but…	Aug 16, 2018	2018-08-16	Rated 3 out of 5 stars	Discount Code Travel20 used/shown but no discount was given.	5b480ac54de5666d34ba9246	961
Easy fast and the cheapest insurance.	Aug 16, 2018	2018-08-16	Rated 5 out of 5 stars		5b74c1e64de5666d3480c539	961
Good promo and ease of getting the…	Aug 15, 2018	2018-08-15	Rated 5 out of 5 stars	Good promo and ease of getting the quote with the add-ons that I wanted. Priced competitively and informative presentation with minimal fuss. Customer Service officer I spoke to was friendly and clear. Thanks!	5b7464654de5666d34447ceb	961
Claims was fast and hassle free!	Aug 15, 2018	2018-08-15	Rated 5 out of 5 stars		5b73f5dd4de5666d34e0507a	961
At first I was reluctant to select FWD	Aug 15, 2018	2018-08-15	Rated 5 out of 5 stars	At first I was reluctant to select FWD. After tried to find their backgrounds and make a call. It ease my mind. I hope I don't choose and select the wrong insurance for my car experience. If it is good offer, definitely I will continue with my insurance with them.	5b73cbac4de5666d34bcd9ea	961
Seamless experience and good promotion…	Aug 15, 2018	2018-08-15	Rated 5 out of 5 stars	Seamless experience and good promotion every now and then	5b73c6ab4de5666d34b96510	961
test	Aug 15, 2018	2018-08-15	Rated 3 out of 5 stars	testing n testing	5b73a9d44de5666d34a7e270	961
Payment is not successful on Firefox…	Aug 14, 2018	2018-08-14	Rated 3 out of 5 stars	Payment is not successful on Firefox browser. Finally gone through Chrome but  there is no OTP sent to credit card holder's mobile. The price is high when compared to another competitor.	5b72f29c4de5666d3422ea2f	961
EASY TO APPLY	Aug 14, 2018	2018-08-14	Rated 5 out of 5 stars	EASY TO APPLY. SIMPLE	5b726a7f4de5666d34aa7a77	961
Loyalty pays	Aug 13, 2018	2018-08-13	Rated 5 out of 5 stars	I am a repeat customer:)	5b719b974de5666d34e54f8d	961
I wanted to get the 20% discount but…	Aug 13, 2018	2018-08-13	Rated 3 out of 5 stars	I wanted to get the 20% discount but click the link via shopback, but it seems that it cannot be done as shopback link doesnt allow discount. So sad and disappointed. Have been trying for the past 30 min...	55629ee80000ff0001c13b7c	961
It was extremely easy to obtain an…	Aug 13, 2018	2018-08-13	Rated 5 out of 5 stars	It was extremely easy to obtain an online quote. The quote which I received was the lowest as compared to others.	5b712b374de5666d347f030a	961
Timely and responsive follow up after a…	Aug 13, 2018	2018-08-13	Rated 4 out of 5 stars	Timely and responsive follow up after a very irritating payment process failure - Thanks to Gavin on the chat and Wafti (sorry for the spelling) on the phone.However - not many people 'save details of the quote' when they expect to just purchase in one sitting at the computer, so if that's something consumers need to do, please let people know they should take a screenshot. Good day!	5b70ff834de5666d34660b34	961
Fast and Easy	Aug 13, 2018	2018-08-13	Rated 5 out of 5 stars	Fast and Easy. Nominal price.	5b70e21f4de5666d3456d353	961
convenient and great value	Aug 12, 2018	2018-08-12	Rated 5 out of 5 stars		5b7023ff4de5666d34dd2c83	961
Fast and reliable	Aug 11, 2018	2018-08-11	Rated 5 out of 5 stars		5b6ec1754de5666d34f98087	961
Good experience.	Aug 11, 2018	2018-08-11	Rated 5 out of 5 stars		5b6ebecf4de5666d34f7add4	961
Claim Procedures	Aug 11, 2018	2018-08-11	Rated 4 out of 5 stars	Please also explain the claim procedures.  Hopefully claim procedures could be done online.	5b6eb6ff4de5666d34f1af54	961
Efficiency and excellence service	Aug 11, 2018	2018-08-11	Rated 5 out of 5 stars	Efficiency and excellence service. I making an oversea travel medical claim lately. E submission is simple and direct. On the next following they replied they are processing my claim no further question asked. And i got the amount in my account on the 4th day. The payment process is fast and hassle free. Unlike some insurance company can drag for weeks in term of payment. So far this is the best insurance company i come across for the travel plan.	5b6eac474de5666d34e9abc1	961
Annual travel insurance - great service	Aug 11, 2018	2018-08-11	Rated 5 out of 5 stars	Annual travel insurance - ease of claim; efficient and helpful teamI bought an annual travel insurance with FWD and unfortunately, have had to claim twice. Both times the response was prompt and efficient, despite everything having to be done online and without the help of an agent . Their online chat is amazing. It is manned by real humans and not bots, so you don't get the frustrating experience of a silly and irrelevant automated answer. In fact, my dad was seriously ill when I was in Pokhara. I went online to ask for advice, which I got promptly - sound and compassionate advice.	5b6e60c14de5666d34babd4d	961
Bought home insurance after good…	Aug 10, 2018	2018-08-10	Rated 5 out of 5 stars	Bought home insurance after good recommendation, Gavin!	5b6db4894de5666d344ca7b3	962
Coverage not as high as first page offer	Aug 10, 2018	2018-08-10	Rated 1 out of 5 stars		5b6da6db4de5666d34408453	962
Online chat was prompt in responding to…	Aug 10, 2018	2018-08-10	Rated 5 out of 5 stars	Online chat was prompt in responding to my enquiries. Keep up the good service! Thank you!	5b6d4ff94de5666d34f0e8bd	962
I was looking to buy car insurance for my first car	Aug 10, 2018	2018-08-10	Rated 5 out of 5 stars	I was looking to buy car insurance for my first car, and FWD came up on my searches. The online system was quick and easy to use, and for peace of mind I even rang the call centre, and was very quickly and patiently assisted by a staff member called Bobby, who was very clear, patient and concise. He ensured I received the email with all the policy details and checked with me to ensure I understood the policy.All in all, it was a painless way to get insurance. I have bought insurance with them for travel before and I am pleased to have purchased the car insurance from them as well.	5b6d48e14de5666d34e9a588	962
General Experience	Aug 10, 2018	2018-08-10	Rated 4 out of 5 stars	Straight forward, simple and the price of the insurance is economic and practical.	5b6d0f164de5666d34bf3f54	962
Attractive Premium After Discounts	Aug 10, 2018	2018-08-10	Rated 5 out of 5 stars	User friendly. Premium is attractive given the discounts.	5b6cff024de5666d34b67048	962
easy to apply n make payment	Aug 9, 2018	2018-08-09	Rated 5 out of 5 stars		5b6c3d194de5666d34205008	962
Have not have a full experience with…	Updated Aug 9, 2018	2018-08-09	Rated 4 out of 5 stars	Have not have a full experience with FWD & it is my first time.So far the overall is smooth and good.Hope FWD will seek to improve over time and still be smooth and good experience. Once I have a full experience it would be a 5 star with FWD.	5b6bd6934de5666d34c58466	962
User friendly website	Aug 9, 2018	2018-08-09	Rated 5 out of 5 stars		5b6bd18e4de5666d34c23345	962
solo traveller	Aug 9, 2018	2018-08-09	Rated 5 out of 5 stars	easy to navigate, simple to understand and execute. great user experience	5b6bbe0e4de5666d34b5cec7	962
Convenient Insurance!	Aug 9, 2018	2018-08-09	Rated 5 out of 5 stars	Its easy to buy insurance from FWD for my travel insurance and car insurance too.	5b6bacbc4de5666d34abc209	962
Clear break down of the charges vs…	Aug 9, 2018	2018-08-09	Rated 5 out of 5 stars	Clear break down of the charges vs coverage. Good coverage. Easy to purchase.	5b6ba1ad4de5666d34a54ae7	962
Very flexible and able to customize…	Aug 8, 2018	2018-08-08	Rated 4 out of 5 stars	Very flexible and able to customize according to what we need. Most importantly, National day promo just in time.	5b6aefba4de5666d3416d612	962
Very easy to use.	Aug 8, 2018	2018-08-08	Rated 5 out of 5 stars		5b6ad1604de5666d34fc1a14	962
It’s easy to navigate	Aug 8, 2018	2018-08-08	Rated 4 out of 5 stars		5b6ac14d4de5666d34ed6c5c	962
Easy navigation online	Aug 8, 2018	2018-08-08	Rated 5 out of 5 stars		5b5a68534de5666d34c0f7fb	962
The 2 year discount and NDP promotion…	Aug 8, 2018	2018-08-08	Rated 5 out of 5 stars	The 2 year discount and NDP promotion is very attractive.Full online procprocess is also very attractive for modern users.	5b6a7c364de5666d34b72c73	962
FWD...DEFININATELY THE PREFERRED ONE	Aug 8, 2018	2018-08-08	Rated 5 out of 5 stars	The price is good & competitive, it was easy buying through the FWD protal, no hitch...I will consider using the travel insurance from FWD again for my next travel.	5b6a79474de5666d34b59787	962
easy to apply	Aug 8, 2018	2018-08-08	Rated 4 out of 5 stars		5b6a757a4de5666d34b347fc	962
Very Efficiency	Aug 8, 2018	2018-08-08	Rated 5 out of 5 stars	during the process, halfway thru my pc hanged and your girl called to help and guild for finishing the purchase. Well done!	5b6a58f34de5666d34a39ea9	962
I wish that there should have more mode…	Aug 7, 2018	2018-08-07	Rated 3 out of 5 stars	I wish that there should have more mode of payment. And even pay by cash...	5b69a3a24de5666d34170b77	963
love the premium quote pricing	Aug 7, 2018	2018-08-07	Rated 5 out of 5 stars	love the premium quote pricing. Very happy to hear that singapore cerebrate National day n was given discount n vouchers.Cheers!	5b69409c4de5666d34bff9f2	963
The online customer service staff…	Aug 6, 2018	2018-08-06	Rated 5 out of 5 stars	The online customer service staff (sorry can't rem her name) was polite and professional in answering all my quries.	5b68cfc34de5666d347cceab	963
Excellent service from operator until…	Aug 6, 2018	2018-08-06	Rated 5 out of 5 stars	Excellent service from operator until completion	5b68034b4de5666d34c71b92	963
Flexibility period for promotion	Aug 6, 2018	2018-08-06	Rated 4 out of 5 stars	Could have done better by avoiding such situation where customer has to reapply and cancel the policy to enjoy the promotion.	5b679f2f4de5666d348c11e8	963
Not sure what happened but the dates of…	Aug 5, 2018	2018-08-05	Rated 1 out of 5 stars	Not sure what happened but the dates of travel was not updated and i ended up paying for a one-day travel insurance with today's date!!!	5b6711f04de5666d3438afb0	963
Great experience	Aug 5, 2018	2018-08-05	Rated 5 out of 5 stars	In the beginning, I was refused reimbursement of the cancelled flight due to details in the policy.  After explaining the matter to the officer handling the claim, the reimbursement was finally agreed upon.  I am glad that FWD and the management see the reasoning and justification I gave and therefore would recommend this company to anyone requiring a comprehensive protection for their travel.	5b6706874de5666d34315f5c	963
quick and efficient	Aug 5, 2018	2018-08-05	Rated 5 out of 5 stars	quick and efficient! hope claims will be just as easy! (choy choy choy!)	5b66f3bf4de5666d3425563d	963
User friendly	Aug 5, 2018	2018-08-05	Rated 4 out of 5 stars		5b66ed964de5666d3421538c	963
Easy steps by steps instructions to get…	Aug 5, 2018	2018-08-05	Rated 5 out of 5 stars	Easy steps by steps instructions to get the quote and sign up...	5b66abd34de5666d34f7a40a	963
Great	Aug 4, 2018	2018-08-04	Rated 5 out of 5 stars	Great! easy visual online. Just need to improve info for buyer like a link to the draft Travel Insurance Summary based on buyer's input. Currently, this travel insurance summary is only sent after purchased. Last May, I've took the risk, for the first time buying from FWD without knowing the exact details of coverage. This time, I managed to retrieve that old policy, read it and regained confidence to buy from FWD again.	5b656bc34de5666d342f7a6a	963
Do accep Amex card	Aug 3, 2018	2018-08-03	Rated 2 out of 5 stars	Do accep Amex card. Thanks	5b64cf704de5666d34d62cda	963
Response was really quick	Aug 3, 2018	2018-08-03	Rated 5 out of 5 stars	Response was really quick, and the claims officer was really helpful and understanding too. Thanks Suyi!	5b649b154de5666d34af42f4	963
Cannot really tell as I bought online	Aug 3, 2018	2018-08-03	Rated 4 out of 5 stars		5b6406c64de5666d34240eed	963
People & Price - Fantastic	Aug 3, 2018	2018-08-03	Rated 5 out of 5 stars	Price is not only good but your colleague Azlina spent a lot of time to explain the policy to me for both car and home insurance. You need to thank this lady for making me buy this car insurance.And also the good offer with capital land voucher. Cheers.	5b63f31e4de5666d34149d9e	963
Buying this annual travel insurance…	Aug 3, 2018	2018-08-03	Rated 5 out of 5 stars	Buying this annual travel insurance online was fast and easy. Received the documents via email within seconds. Hopefully i will have safe trips and not have to make a claim but if i do, hope the claiming process will be as smooth and easy and fast as the buying of this insurance.	5b63c8594de5666d34f990b2	963
iojioioiopkpkop	Aug 2, 2018	2018-08-02	Rated 3 out of 5 stars		5b62f61f4de5666d3448b8ff	963
Platform is simple and easy to use	Aug 2, 2018	2018-08-02	Rated 5 out of 5 stars	Platform is simple and easy to use. FWD staffs will also give a call to follow up for any query, customer oriented.	5b62cb384de5666d341fde59	963
Excellent service provided by Sui Min	Aug 2, 2018	2018-08-02	Rated 5 out of 5 stars	Excellent service provided by Sui Min (not sure spell her name correctly?). She is very patient and guided me along to receive quotation and finally make payment. Singapore should have more this type of customer service officer. Wishing her all the best!	5b62c6634de5666d341aff36	963
Competitive prices and easiest platform for purchase and claims	Aug 2, 2018	2018-08-02	Rated 5 out of 5 stars	FWD really makes purchasing of insurance easy. I use them every time I travel!	5b62bcfe4de5666d34129b19	963
Good Promotion and easy to view and…	Aug 2, 2018	2018-08-02	Rated 5 out of 5 stars	Good Promotion and easy to view and understand the user interface, the information complete into the details	5b62b4df4de5666d340bf152	964
